audit_image_index,audit_annotation_index,canonical_image_id,run,pattern,image_relative_path,annotation_relative_path,image_sha256,annotation_sha256,annotation_row_index,x,y,annotation_selection_rank_sha256,raw_crop_relative_path,crop_source_box_xyxy,display_interpolation,marker_status
42,15,R5/1_plain_arch,R5,plain_arch,Pore ground truth/Fingerprint Images/R5/1_plain_arch.jpg,Pore ground truth/Ground truth/R5/1_plain_arch.tsv,893d0d794fb500a946fb32e83ee715bd0c5a8630032bc75f28bfc6a326c54859,7d779f3ff89cfa2f68d56dd044d86f4ba33ca77be6dd7c6353cd449ef2188abd,317,60,255,081c21fae963418ed9a665b09856862c875ff7335916b933f410b0c76678749d,artifacts/experiment-002/evidence-pixels/blind-audit/S42_R5_1_plain_arch/raw-crops/A15_row0317_x60_y255.png,"[36,231,84,279]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
42,16,R5/1_plain_arch,R5,plain_arch,Pore ground truth/Fingerprint Images/R5/1_plain_arch.jpg,Pore ground truth/Ground truth/R5/1_plain_arch.tsv,893d0d794fb500a946fb32e83ee715bd0c5a8630032bc75f28bfc6a326c54859,7d779f3ff89cfa2f68d56dd044d86f4ba33ca77be6dd7c6353cd449ef2188abd,213,185,392,082f29b45c7f6bb70129ebdfa8fca8ddb92b7caeacc3b8d4c403ac0148858e03,artifacts/experiment-002/evidence-pixels/blind-audit/S42_R5_1_plain_arch/raw-crops/A16_row0213_x185_y392.png,"[161,368,209,416]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
42,17,R5/1_plain_arch,R5,plain_arch,Pore ground truth/Fingerprint Images/R5/1_plain_arch.jpg,Pore ground truth/Ground truth/R5/1_plain_arch.tsv,893d0d794fb500a946fb32e83ee715bd0c5a8630032bc75f28bfc6a326c54859,7d779f3ff89cfa2f68d56dd044d86f4ba33ca77be6dd7c6353cd449ef2188abd,115,318,169,091a8d935e2da6944f8545dbd304272a250716dc1bb96982be8033b9267f3ad0,artifacts/experiment-002/evidence-pixels/blind-audit/S42_R5_1_plain_arch/raw-crops/A17_row0115_x318_y169.png,"[294,145,342,193]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
42,18,R5/1_plain_arch,R5,plain_arch,Pore ground truth/Fingerprint Images/R5/1_plain_arch.jpg,Pore ground truth/Ground truth/R5/1_plain_arch.tsv,893d0d794fb500a946fb32e83ee715bd0c5a8630032bc75f28bfc6a326c54859,7d779f3ff89cfa2f68d56dd044d86f4ba33ca77be6dd7c6353cd449ef2188abd,350,455,328,09a773c2548e39ce2e562fe5bb4b0bbdeab40d984c62cd0f4d7567b223fcc2b4,artifacts/experiment-002/evidence-pixels/blind-audit/S42_R5_1_plain_arch/raw-crops/A18_row0350_x455_y328.png,"[431,304,479,352]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
42,19,R5/1_plain_arch,R5,plain_arch,Pore ground truth/Fingerprint Images/R5/1_plain_arch.jpg,Pore ground truth/Ground truth/R5/1_plain_arch.tsv,893d0d794fb500a946fb32e83ee715bd0c5a8630032bc75f28bfc6a326c54859,7d779f3ff89cfa2f68d56dd044d86f4ba33ca77be6dd7c6353cd449ef2188abd,48,76,176,09bc385f835c19705e3a3f3a79693a463ec7de598c5687732231c27028377c15,artifacts/experiment-002/evidence-pixels/blind-audit/S42_R5_1_plain_arch/raw-crops/A19_row0048_x76_y176.png,"[52,152,100,200]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
42,20,R5/1_plain_arch,R5,plain_arch,Pore ground truth/Fingerprint Images/R5/1_plain_arch.jpg,Pore ground truth/Ground truth/R5/1_plain_arch.tsv,893d0d794fb500a946fb32e83ee715bd0c5a8630032bc75f28bfc6a326c54859,7d779f3ff89cfa2f68d56dd044d86f4ba33ca77be6dd7c6353cd449ef2188abd,3,20,9,0a90b9e5d8ccbfa812fa4219c663157e837daaef4490af310547ee306c64389d,artifacts/experiment-002/evidence-pixels/blind-audit/S42_R5_1_plain_arch/raw-crops/A20_row0003_x20_y9.png,"[-4,-15,44,33]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,1,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,70,121,157,002bce03b9522153003e38d7660b56004eba82f29dffad32bf874e47bc2856b8,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A01_row0070_x121_y157.png,"[97,133,145,181]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,2,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,308,503,417,007469e83caf0943e79dc5dd4635fb843c2727cc54f2b0c9981e70ffc38d8feb,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A02_row0308_x503_y417.png,"[479,393,527,441]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,3,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,96,483,297,00cd856a343a617e6bd44a652aa091cca1d83bc66551e902e9ca118891811d9e,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A03_row0096_x483_y297.png,"[459,273,507,321]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,4,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,24,10,39,00e3fae0a93868ddd233ef564a020e9fc854db7c2f129c0b7b907ea8ad46b1c9,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A04_row0024_x10_y39.png,"[-14,15,34,63]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,5,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,45,91,133,00ff4e928a59548a456a963c08c0fae819bc1631a91c4cf4787974c5a26ca927,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A05_row0045_x91_y133.png,"[67,109,115,157]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,6,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,270,393,301,01a1006ecc19b2291089877972c1496e84c06007cb110855a2e111b1d2b3fc7f,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A06_row0270_x393_y301.png,"[369,277,417,325]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,7,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,261,392,463,01b6e9da4360d184f432531bf459314782d32adde151c88bdd5293cdbde19911,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A07_row0261_x392_y463.png,"[368,439,416,487]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,8,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,65,69,26,01cc1968013a267632ffb143181020cb88b64bb9cecb2ec98b4e63baf50e253c,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A08_row0065_x69_y26.png,"[45,2,93,50]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,9,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,48,118,76,0390315a892c21d5fdbeb136aac9ed5c751a7e3a76b887e09fb30b5947d8af32,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A09_row0048_x118_y76.png,"[94,52,142,100]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,10,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,117,128,252,03af46f90de618f9b86a9778ca652663adba50273a0ffef38897e6105d81e3a4,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A10_row0117_x128_y252.png,"[104,228,152,276]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,11,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,197,243,358,04ac4d2732459b6d81cc1604d48b4382b89824265a5250bdc8ee95abcb231543,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A11_row0197_x243_y358.png,"[219,334,267,382]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,12,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,241,323,411,05b3741948d68fd62c1689cb500dbd3d4b879e484a062aea832aea44b996a0af,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A12_row0241_x323_y411.png,"[299,387,347,435]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,13,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,225,316,462,07611e61f37bec93a2275b55f6c4779a8a09743a05183ad88dbc14b7283bfadf,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A13_row0225_x316_y462.png,"[292,438,340,486]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,14,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,213,278,331,080b5f27baf0ebab15b19d97c6f659e9ffc3aa9dc009576201d62b2f3fc039d2,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A14_row0213_x278_y331.png,"[254,307,302,355]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,15,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,222,290,436,091282f17b736e299f607fa252d315201b9e175e1e510db0796aa064257e175c,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A15_row0222_x290_y436.png,"[266,412,314,460]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,16,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,228,293,172,0915923d0a56d8f13bc2e02802bce2456f8264eebf12c6491f73b19e87d0d854,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A16_row0228_x293_y172.png,"[269,148,317,196]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,17,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,226,285,150,09c7d0e08088531c1894367973dfeca81107514147f8864b69e6720f61911160,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A17_row0226_x285_y150.png,"[261,126,309,174]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,18,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,307,489,389,0b1297b6cb5705b75efbfe6ad5683ff98e77041f3edba09f39a2b00ac909bcd6,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A18_row0307_x489_y389.png,"[465,365,513,413]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,19,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,109,490,32,0b271bcd72b9db790a53bd33c0aaf7648eedbe56f352e1dd6954578f39d3455c,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A19_row0109_x490_y32.png,"[466,8,514,56]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
43,20,R5/28_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/28_right_loop.jpg,Pore ground truth/Ground truth/R5/28_right_loop.tsv,cb3222a194702ea18a08face46346f1c704fe8a9fe3240b95d3f0a85549c5783,0fc4d15b03c4869b0236a01bfe1d986baa0d3171e2a9b20015d695c44d123db0,256,345,380,0ca948ba8849226cf711ed4c765288c0e88f21a20118fecd8ad7fded82930ca4,artifacts/experiment-002/evidence-pixels/blind-audit/S43_R5_28_right_loop/raw-crops/A20_row0256_x345_y380.png,"[321,356,369,404]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,1,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,292,237,510,00a7f9a6d2705f9368adbe8cfa8d471befe5ff190a1673459f4bb40030fce5e4,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A01_row0292_x237_y510.png,"[213,486,261,534]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,2,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,260,181,175,01762537a289583eeea6cfa483472069dd6140a987081145d787c298f45ac933,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A02_row0260_x181_y175.png,"[157,151,205,199]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,3,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,124,60,252,017a9fffbb333313e77fbad7f103b37aeb3ba2543cbfd040eb6375826e4b160a,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A03_row0124_x60_y252.png,"[36,228,84,276]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,4,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,86,184,57,01d5d47cb0ba2fd5a00c2aef52fa03c458f2e1b1fb84ba8574b66a5dfef49e44,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A04_row0086_x184_y57.png,"[160,33,208,81]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,5,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,439,350,431,021c1b202cc519c22e28795c62022e668a385071e40319670bfb8235ea2f2afc,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A05_row0439_x350_y431.png,"[326,407,374,455]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,6,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,361,429,431,023d3d5e77a1a5bd647415bc61f3184a2661e8b114928a00d99d5e41ecb90cee,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A06_row0361_x429_y431.png,"[405,407,453,455]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,7,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,215,222,124,0267c18a40bcb4236d28b2aa5befcbcc9442cded1875fadb9faaee901860eb05,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A07_row0215_x222_y124.png,"[198,100,246,148]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,8,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,380,278,478,02fb91d5c834e13682c9f8a2f48289cdce1819ae904ae2c8f4d65a132929329c,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A08_row0380_x278_y478.png,"[254,454,302,502]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,9,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,54,315,6,03056c64b151ab464908c64f95529ca50a3aa9ee3f464cfceb712aaac8a9b543,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A09_row0054_x315_y6.png,"[291,-18,339,30]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,10,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,166,86,233,03c074646110abf7f80650a7b4660fb762efe3e07935b2d2c24a1a683267237d,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A10_row0166_x86_y233.png,"[62,209,110,257]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,11,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,72,25,244,04869db493034091dbd2da9fff267163d6c78154f67d46882baa56472e742a6f,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A11_row0072_x25_y244.png,"[1,220,49,268]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,12,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,120,55,347,04939f72a5736516b083a47aca16845ca5d7a0088c1a47f349776bbb044a87d9,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A12_row0120_x55_y347.png,"[31,323,79,371]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,13,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,145,405,86,04d49c04850be418f70639019b0cf0212fefccb4675b457f7f0e4940fde6fa73,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A13_row0145_x405_y86.png,"[381,62,429,110]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,14,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,92,323,34,05042e05de42751853a3150dfe3384eef021c8a16c2aa38f972a1aa21a039a6c,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A14_row0092_x323_y34.png,"[299,10,347,58]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
44,15,R5/40_right_loop,R5,right_loop,Pore ground truth/Fingerprint Images/R5/40_right_loop.jpg,Pore ground truth/Ground truth/R5/40_right_loop.tsv,ebe073353eb90107bc38363456ec3d19bd6c00f5fc4826628af736ed703f9555,a2b3f94e31d43d23ae5335645eca49016cf991d1ed251728fc6351d7a4ad13e5,17,52,83,05862e9a41cbf050515788779e0bd1c71ab7d3c00c569ce3deb2299e56516106,artifacts/experiment-002/evidence-pixels/blind-audit/S44_R5_40_right_loop/raw-crops/A15_row0017_x52_y83.png,"[28,59,76,107]",INTER_NEAREST_4X,DISPLAY_ONLY_RED_RING_CENTER_PIXEL_UNOCCLUDED
