audit_image_index,audit_annotation_index,canonical_image_id,run,pattern,image_relative_path,annotation_relative_path,image_sha256,annotation_sha256,annotation_row_index,x,y,annotation_selection_rank_sha256,edge_distance_px,center_disk_r2_mean_gray,annulus_r4_r8_mean_gray,center_minus_annulus_gray,local_r12_std_gray,navigation_only
39,2,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,59,330,454,001c5f532e6520e07db40d01f1bf309f6d829c45b8da8ada54e1425c99fd5b9c,57,107.23076923076923,87.40789473684211,19.822874493927117,20.242292360303466,True
39,3,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,230,92,142,008e95f5052d6682b24543c5061954881185fa073ccfceea861f331657686ad9,92,104.92307692307692,89.51315789473684,15.409919028340084,22.080849259029872,True
39,4,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,422,253,349,00d5cb0ec44efefa1b0575b165a854735b9f072f4bb60b73f92a77520824b9c4,162,120.07692307692308,94.13157894736842,25.945344129554655,18.295360478547558,True
39,5,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,247,241,291,00d88ff099f142411a6642f869d0b5cd1eae0f9f4b6bc03c36578539fff64fac,220,124.6923076923077,102.65789473684211,22.034412955465584,17.08964741122531,True
39,6,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,327,167,457,0122f8027e90e1371a4c3d8e7f1b62dee555f2a7cff9b0035b5cf5b1a085f8df,54,124.92307692307692,90.69736842105263,34.22570850202429,17.129457126248923,True
39,7,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,364,441,220,0133fd147ae168318ccd7ba01da29e4db6947d77f970629071b026322b594e84,70,104.38461538461539,92.86842105263158,11.516194331983812,19.718364167445532,True
39,8,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,39,448,63,021d6374d21dfa75fc290ea2ece7ba2fdafdeeb1320be671c7d79c9fdb4c7d38,63,112.84615384615384,74.94736842105263,37.89878542510121,21.259840074657195,True
39,9,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,286,70,388,02946cf455cd2ada0d9e4aa6e50395adf8f6a18ed761ab297811eb40a06d4698,70,108.0,83.24342105263158,24.756578947368425,19.931071621967543,True
39,10,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,43,472,124,02cdf66d9f885c8c05a01e68d8bb2800df9fa000a819e6b3c2faf7ccc4903deb,39,122.15384615384616,82.58552631578948,39.56831983805668,20.638153963957144,True
39,11,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,380,121,185,02fc2628637d5449eecea562fdbf6763a90e3f7978e78b9224fdc99ac8e51b4c,121,128.76923076923077,103.61842105263158,25.1508097165992,20.979696150325914,True
39,12,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,33,162,485,033f117f869cb16a0ae5249525aae320aff75cf7fa0ed32c4cb0dffabb933d0c,26,109.92307692307692,82.98026315789474,26.94281376518218,17.822118392604175,True
39,13,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,15,482,319,0340622668db7a9b68b435f801ef6c9d1285bd995c29af2170033364b503b869,29,116.3076923076923,96.50657894736842,19.801113360323882,21.506339158489993,True
39,14,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,288,73,431,03565500398a4cf224ee05977285adeb1c1888f5775322f8eed3f0f9f3d2d0ec,73,108.53846153846153,80.4407894736842,28.097672064777328,15.082784591712501,True
39,15,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,193,273,150,035b8bc0fef510fac70dacaf3693eee093d7d72d2ff84c35ab75897d94f69616,150,113.84615384615384,82.11842105263158,31.727732793522264,19.767202314945838,True
39,16,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,326,158,456,04017ed4bc030d86c0fe2e9f8b4303a2cf165aff318733b0b61fa976afd2c4a7,55,119.23076923076923,88.38157894736842,30.8491902834008,17.392253613606258,True
39,17,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,182,69,103,041fdb277a3e3b029a03dfa0edb63228f2cdb1f9c965baefb3615929290a05b6,69,126.23076923076923,99.59868421052632,26.63208502024291,23.996733110988256,True
39,18,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,164,233,74,0465be33a0ccd18c13a41dc95e106e462268b36bf1883b461a93ff65a72a6fd0,74,122.61538461538461,95.375,27.240384615384613,23.665911160147626,True
39,19,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,76,456,184,04a44f6cb0e41527fb47bdd47e459c40bae78ea38606c5253d1cf4bf24c4425e,55,115.46153846153847,88.79605263157895,26.665485829959522,19.156173313060204,True
39,20,R4/9_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/9_whorl.jpg,Pore ground truth/Ground truth/R4/9_whorl.tsv,a99b84130ccbd98a8bdf04921bbb0b0306a9272fa06feab8e3bb7d532b7adb93,5ac088d4ae937ba2c86bda6c06200d5052f66da67ab43dd08dbaff03babad747,420,211,358,05cb893d53a76df19e2e252987bb5576d9e5eb6e6f8199f97206849ac90043df,153,113.15384615384616,83.82894736842105,29.324898785425106,16.90196228134473,True
40,1,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,126,340,175,0031f0165ce4d5b3bcd3eead4fd70b726939014badd84ac0f59d846c6941cbef,171,112.46153846153847,91.89473684210526,20.566801619433207,24.940782653317036,True
40,2,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,204,492,279,0084954c6957f0068c2bd1c246e06ffc8f8c98064ba1e421c2050d5e7eba3be7,19,116.92307692307692,90.46052631578948,26.46255060728744,22.566590583426642,True
40,3,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,225,444,375,017ccc4893facc2e4c773c46ad52a1b32d066b1240d264fbf4e37aa936892b0a,67,133.53846153846155,93.05263157894737,40.48582995951418,22.362835798708538,True
40,4,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,433,371,56,01891b0bbcc8634ec5aa8c60f8c4213d20e9c323cbd122549945e833a0863213,56,114.23076923076923,90.71710526315789,23.513663967611336,26.737657590746426,True
40,5,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,379,230,301,029a0b19af9dd08ba23ba198d002412e56e023917d9a9c9ac3193e0c27ae4542,210,112.23076923076923,98.21052631578948,14.020242914979747,21.934873552405083,True
40,6,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,298,42,303,03574fd47d006ee8a41f6b1039e6d427fb65530a101b4640eab25463663e485e,42,117.84615384615384,88.15131578947368,29.694838056680155,23.00873678931549,True
40,7,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,132,331,302,039df88fccc669596e8341bae4211b1610cd550dfdc8b1ae7490d6ebaf7494fc,180,124.07692307692308,100.76973684210526,23.30718623481782,24.09864559181698,True
40,8,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,175,19,288,040c7b2ffcb279ec12ba3ec00a6f0d5aebd5c169af494548382304296160e3e6,19,118.6923076923077,100.26973684210526,18.422570850202433,25.706895622770165,True
40,9,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,51,206,9,04172d827559de5ecdf00d0d94d08feece861741ae52def1c5f2cbba2813cb97,9,115.3076923076923,89.88815789473684,25.41953441295547,28.081656669831894,True
40,10,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,195,480,446,05b7106c5518ca0138d0be8144aec05c50e2b7758c0da7d35b6121d711d93bf6,31,124.3076923076923,87.98026315789474,36.32742914979757,23.151812245264946,True
40,11,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,372,242,193,060281cd58d61d1b4d8aa5c69be5731c3f64dcf30444e253973adebb46e83a98,193,115.84615384615384,92.82236842105263,23.02378542510121,19.773358788025874,True
40,12,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,144,145,419,07ba8d6943dab0c1daccae86de448a4dacb84c7d26382d22397900c1613bd8f7,92,130.15384615384616,94.78947368421052,35.36437246963564,22.710468423174365,True
40,13,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,337,95,204,082c764a2e439976f7190fde1e09d6a943488a9746ea670ffe2bcf48226c5c57,95,133.0,97.22368421052632,35.776315789473685,20.376347448941875,True
40,14,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,164,64,162,08d56e2691b654a2c97d8a68ae042013fb4ee9f5ef5755df938e2253df410da1,64,129.6153846153846,109.04605263157895,20.569331983805668,18.809640149667935,True
40,15,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,11,437,175,08f2efa32b33f45143b5831f46a19443b3617065c9788fc375aab9c58459a181,74,105.92307692307692,87.69736842105263,18.22570850202429,22.806716203785236,True
40,16,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,386,159,382,0958fbd61b731e8e46505a4f72350a303033319e156c41dff3ab7eb68cb7541b,129,125.92307692307692,86.40131578947368,39.521761133603235,24.55996424753098,True
40,17,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,403,277,124,09868e1aba97054621f4bfcfb65ef19e36e7672810c86d92cf5dff5c9c33d213,124,119.23076923076923,83.89473684210526,35.336032388663966,18.128924671915872,True
40,18,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,32,306,14,0a1d07ecb79c399aa05bd65276d460434d36d980e3c457997ce38f2588b617a8,14,106.46153846153847,92.53289473684211,13.928643724696357,28.505571261772673,True
40,19,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,101,151,467,0a8f87f4c1da456f2daa8b6461f6f3431acd55e883ab5b61dceddd7eb2b8ceea,44,148.23076923076923,108.86184210526316,39.36892712550606,23.368812912940186,True
40,20,R4/54_whorl,R4,whorl,Pore ground truth/Fingerprint Images/R4/54_whorl.jpg,Pore ground truth/Ground truth/R4/54_whorl.tsv,dba5338db74f894b2d4f6d97085a926c5444fa8b25a148408e2ce8bf70562a6b,ba0c6a7071f79068471765bbbeacac4b11ecd16b267abd71bf9961c5ee73f260,242,412,32,0a905d0e95fb7cb4e809939a228771a464a73d2dc3b9dfb776658a13e92d5bb8,32,115.76923076923077,70.51315789473684,45.25607287449394,27.58885108155104,True
41,1,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,272,151,486,012ffd79929e69f9d13f1c543acc43ff9cc628f844dcc0f3d36698b509d2ed1a,25,113.6923076923077,75.89473684210526,37.79757085020243,22.217363789612843,True
41,2,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,88,496,489,0204615cb2419a39676e2f21044a53ec29b991c564fa95b7b64bd6f81b6c26d4,15,101.15384615384616,78.94736842105263,22.20647773279353,25.503780475843183,True
41,3,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,455,324,471,02484bf8ffc5573261ad2f6f4f33f517e8c7d8ab88d491e003dca9f4164b01f5,40,133.30769230769232,105.13157894736842,28.176113360323896,23.913901884886958,True
41,4,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,256,7,270,03086dd09a46a134a0422ca6016b8387a0c0933df3bd6c6a91e2c8c4a00fc0bb,7,105.84615384615384,81.03973509933775,24.806418746816092,26.49705644029163,True
41,5,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,474,503,208,031f2f4c8e10a073c5845fffab2eafa131c3441dba0fd60d4b5ea2a4bcd1fb44,8,99.15384615384616,69.82894736842105,29.324898785425106,20.258427791875643,True
41,6,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,242,312,293,036f08ef6aabc90b41a487eeefecd5f5af5bdd308c7c8c349e96bf8972769b35,199,123.0,81.60526315789474,41.39473684210526,26.048803132581735,True
41,7,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,285,208,241,042bde3ba99dbe8dd78d6e034419be31313f345b628556a86611060702311162,208,102.92307692307692,76.4342105263158,26.488866396761125,26.92840432257359,True
41,8,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,383,207,123,0546e926edbaac3fe596cb11e3ce83f27e847ea3a8621b3d2d7dbe28e9a8aeda,123,127.3076923076923,79.58552631578948,47.72216599190283,27.970963229749525,True
41,9,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,277,182,391,058576657511ebc7b58ae8717f87c16117ca9939d6f449b69760bd1891b68347,120,124.0,86.05263157894737,37.94736842105263,24.22712529376938,True
41,10,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,329,98,434,05985ef6749900c87836de6a64a344f9bd651f8dbae8f93569382e8842c00a8a,77,109.07692307692308,87.73026315789474,21.34665991902834,26.12125992673401,True
41,11,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,324,316,439,05a0f02aadc01bb4dbbeae3c6e67494e0d6e56de3b9818f20729ad90a570e144,72,115.38461538461539,91.03947368421052,24.345141700404866,27.69759671884909,True
41,12,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,403,385,357,05ae780a2b6c95349295e643c1f593c42dbb645e86f1ac192c06a8a953d7a0d8,126,117.61538461538461,87.40789473684211,30.207489878542503,26.639492415584797,True
41,13,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,458,308,504,05b692c5a80e7e062aa6c4cc9456eca63c486ff0133ece5b2a48a96a553ca516,7,105.84615384615384,68.83443708609272,37.01171676006112,20.807292856111772,True
41,14,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,72,475,183,067ed6ef57c0f3a1437051e571ece23ca9ef7d9dc887a6b4dbeb92798a74342f,36,106.92307692307692,80.64473684210526,26.27834008097166,26.837998136969905,True
41,15,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,125,416,79,06c867b6ac1dc8ed11bbc39befb5168e3466b6cc77b528977685fe8e2f49fa5f,79,111.07692307692308,71.67105263157895,39.405870445344135,30.91450565414236,True
41,16,R5/4_left_loop,R5,left_loop,Pore ground truth/Fingerprint Images/R5/4_left_loop.jpg,Pore ground truth/Ground truth/R5/4_left_loop.tsv,7170d7fe88d1cde1701350eec5af0106af72a5062df9c18d298594b5be909d5e,a18b8e219ff4e7c4b247af38a0693b0bbfe439a1f93138bb63c92f57e058ee0e,441,352,128,06fce38864c906af5c7727e7f13d76123402ce7db4c9604b1d9f3d6b0b702a49,128,125.15384615384616,83.38815789473684,41.765688259109325,24.758533281274964,True
